Year_;Month_;Global_;Northern;Southern
1987;9;0.26593548;0.33027604;0.20159492
1987;10;0.26956236;0.20022902;0.33889574
1987;11;0.18613108;0.02774813;0.34451404
1987;12;0.37202516;0.43961924;0.30443108
1988;1;0.45912874;0.48536512;0.43289232
1988;2;0.33302152;0.3694429;0.29660013
1988;3;0.38519633;0.34234378;0.42804888
1988;4;0.32767174;0.4044279;0.25091556
1988;5;0.31933275;0.33809826;0.30056724
1988;6;0.33036658;0.3710754;0.28965774
1988;7;0.2556859;0.37718666;0.1341851
1988;8;0.25767827;0.24464478;0.27071178
1988;9;0.25825685;0.2523253;0.2641884
1988;10;0.254709;0.20697536;0.30244264
1988;11;0.028571693;0.036756236;0.020387148
1988;12;0.17620139;0.35929263;-0.0068898685
1989;1;-0.026005011;-0.079006344;0.026996318
1989;2;0.23738506;0.37456185;0.1002083
1989;3;0.18512788;0.25227344;0.11798234
1989;4;0.14958581;0.26026675;0.038904876
1989;5;0.038256668;0.17130515;-0.09479182
1989;6;0.09383323;0.22040455;-0.03273809
1989;7;0.26380813;0.30066085;0.22695543
1989;8;0.25223345;0.25622743;0.24823946
1989;9;0.29773393;0.24796125;0.34750658
1989;10;0.26001906;0.24642766;0.2736105
1989;11;0.11531052;0.057717826;0.17290321
1989;12;0.2837144;0.29960564;0.2678232
1990;1;0.28277373;0.3105069;0.2550406
1990;2;0.27884814;0.33000937;0.22768694
1990;3;0.6347864;1.0064251;0.26314783
1990;4;0.4940245;0.6722897;0.31575927
1990;5;0.40596974;0.4961376;0.31580186
1990;6;0.3151888;0.47167093;0.15870665
1990;7;0.3796524;0.32884914;0.43045568
1990;8;0.28095096;0.3933061;0.1685958
1990;9;0.22031836;0.41761062;0.023026122
1990;10;0.38645974;0.4503423;0.32257718
1990;11;0.35899177;0.40267435;0.31530923
1990;12;0.28878504;0.2880204;0.28954968
1991;1;0.30340114;0.46434304;0.14245921
1991;2;0.4070458;0.50491136;0.30918023
1991;3;0.24740836;0.3006742;0.19414254
1991;4;0.43600866;0.5365422;0.33547518
1991;5;0.31398752;0.36483136;0.2631437
1991;6;0.4334769;0.45391297;0.41304085
1991;7;0.46741664;0.45839894;0.47643438
1991;8;0.3620418;0.35145512;0.37262845
1991;9;0.35283542;0.3538918;0.35177904
1991;10;0.25118244;0.3198851;0.18247975
1991;11;0.25364134;0.32119235;0.1860903
1991;12;0.23831235;0.19225326;0.28437144
1992;1;0.36292845;0.48298323;0.24287365
1992;2;0.34844932;0.40930802;0.28759065
1992;3;0.30922496;0.3616031;0.25684682
1992;4;0.16185239;0.07110116;0.25260362
1992;5;0.16797747;0.09746619;0.23848873
1992;6;0.15643431;0.02785973;0.2850089
1992;7;0.005340144;-0.04555916;0.05623945
1992;8;0.03774724;-0.059179153;0.13467364
1992;9;-0.08989003;-0.16406627;-0.015713805
1992;10;-0.022682328;-0.10864013;0.06327548
1992;11;-0.03733942;-0.09061293;0.015934097
1992;12;0.09871902;0.1806456;0.01679244
1993;1;0.26102662;0.33552542;0.18652782
1993;2;0.28333446;0.49708313;0.069585785
1993;3;0.23608007;0.26350725;0.2086529
1993;4;0.19514883;0.22297947;0.16731818
1993;5;0.19503304;0.250127;0.13993911
1993;6;0.16445984;0.25460806;0.07431161
1993;7;0.15863112;0.18190974;0.13535248
1993;8;0.08418279;0.061209656;0.10715592
1993;9;0.045521;0.01868575;0.07235625
1993;10;0.15051654;0.17358227;0.12745082
1993;11;0.06566895;-0.1359163;0.2672542
1993;12;0.14829831;0.18603566;0.11056095
1994;1;0.20031649;0.27197263;0.12866034
1994;2;0.014015401;-0.029318685;0.05734949
1994;3;0.23547028;0.33262488;0.13831566
1994;4;0.25558206;0.40602532;0.10513878
1994;5;0.20769499;0.31661084;0.098779164
1994;6;0.31435218;0.37074146;0.2579629
1994;7;0.18217762;0.27692133;0.087433904
1994;8;0.1732785;0.34353608;0.003020897
1994;9;0.2722316;0.33323553;0.21122772
1994;10;0.34696406;0.54001546;0.15391263
1994;11;0.3531186;0.4397953;0.26644194
1994;12;0.24739546;0.2765481;0.21824282
1995;1;0.41360325;0.6836464;0.14356016
1995;2;0.6401344;1.0604461;0.21982262
1995;3;0.3564086;0.4777501;0.23506711
1995;4;0.42731214;0.7212582;0.13336602
1995;5;0.26464352;0.42909724;0.1001898
1995;6;0.37844238;0.5652927;0.19159207
1995;7;0.44184983;0.4106389;0.47306073
1995;8;0.391613;0.5637681;0.21945792
1995;9;0.27957153;0.47032917;0.08881392
1995;10;0.37940124;0.5889097;0.16989277
1995;11;0.37539726;0.578376;0.17241858
1995;12;0.1740167;0.27412006;0.07391335
1996;1;0.21639675;0.29603234;0.13676114
1996;2;0.46155688;0.5826013;0.34051245
1996;3;0.2883724;0.29866582;0.27807894
1996;4;0.25163049;0.21100155;0.29225945
1996;5;0.23714963;0.34937614;0.124923095
1996;6;0.21651414;0.25986946;0.17315881
1996;7;0.3253906;0.30656898;0.34421223
1996;8;0.35149437;0.19832937;0.50465935
1996;9;0.20457508;0.11553916;0.293611
1996;10;0.12766548;0.10390628;0.15142466
1996;11;0.3162583;0.39150664;0.24101
1996;12;0.32326886;0.38758892;0.2589488
1997;1;0.24903603;0.36884817;0.12922388
1997;2;0.30442297;0.5002929;0.10855302
1997;3;0.39708516;0.6107993;0.18337098
1997;4;0.3775284;0.5360264;0.21903041
1997;5;0.31710884;0.45413625;0.18008143
1997;6;0.49175587;0.5627827;0.42072907
1997;7;0.3461335;0.5037023;0.18856469
1997;8;0.40574697;0.513773;0.2977209
1997;9;0.4674913;0.55146617;0.38351637
1997;10;0.5718022;0.7136584;0.42994604
1997;11;0.61571497;0.62969124;0.60173875
1997;12;0.52387595;0.47146943;0.5762825
1998;1;0.5629589;0.602318;0.5235998
1998;2;0.7973742;0.93832815;0.65642023
1998;3;0.5894701;0.6373686;0.5415715
1998;4;0.65089357;0.90752494;0.39426225
1998;5;0.6390668;0.6756463;0.6024873
1998;6;0.6679476;0.75419647;0.5816987
1998;7;0.65909415;0.79136056;0.5268278
1998;8;0.6453173;0.79583037;0.49480417
1998;9;0.43478084;0.6463749;0.22318675
1998;10;0.41109028;0.5651642;0.25701633
1998;11;0.38224158;0.50228673;0.26219645
1998;12;0.48756245;0.75509465;0.22003022
1999;1;0.3872738;0.537159;0.23738857
1999;2;0.60396034;0.96000904;0.24791169
1999;3;0.26383877;0.21623835;0.31143922
1999;4;0.26947576;0.5133835;0.025568
1999;5;0.2477816;0.37312335;0.12243988
1999;6;0.32476822;0.33442515;0.31511125
1999;7;0.3104075;0.3837337;0.23708132
1999;8;0.3025803;0.37046763;0.23469296
1999;9;0.27602673;0.4324336;0.119619876
1999;10;0.30699936;0.44613782;0.16786091
1999;11;0.28691775;0.48971832;0.08411716
1999;12;0.3137894;0.6595281;-0.03194928
2000;1;0.18133692;0.33494765;0.027726192
2000;2;0.49915195;0.82267016;0.17563373
2000;3;0.44504288;0.7300434;0.16004233
2000;4;0.5384154;0.8579341;0.21889661
2000;5;0.30583385;0.52675515;0.08491253
2000;6;0.3502256;0.42816097;0.27229023
2000;7;0.32576227;0.44178027;0.20974424
2000;8;0.3747202;0.5119857;0.23745467
2000;9;0.3107709;0.40158415;0.21995763
2000;10;0.19478564;0.32597268;0.06359862
2000;11;0.24529691;0.21819161;0.2724022
2000;12;0.20167494;0.2448871;0.15846278
36911;;0.36417356;0.5243447;0.20400241
37276;;0.3918914;0.4332709;0.35051188
37641;;0.5204522;0.67392;0.36698434
38006;;0.45251647;0.58455664;0.3204763
38372;;0.48934218;0.6164918;0.36219257
38737;;0.44591305;0.51539135;0.37643477
39102;;0.50912946;0.6096397;0.40861917
39467;;0.5074936;0.66751176;0.3474754
39833;;0.49257064;0.57567716;0.40946412
40198;;0.46419922;0.6088694;0.31952906
40563;;0.69211686;0.98341095;0.40082267
40928;;0.54156566;0.7458314;0.33729997
36942;;0.6473876;0.8608613;0.43391398
37307;;0.6426373;0.93491125;0.35036334
37672;;0.79940027;0.99284273;0.6059578
38037;;0.56820655;0.51676005;0.6196531
38403;;0.502807;0.47663674;0.5289772
38768;;0.4493149;0.64729077;0.25133902
39133;;0.56947935;0.6429876;0.49597108
39498;;0.4984804;0.5716033;0.42535755
39864;;0.50192404;0.6284346;0.37541345
40229;;0.50043756;0.57483107;0.42604402
40594;;0.4944799;0.72276115;0.26619864
40959;;0.34704304;0.4546502;0.23943585
36970;;0.65388364;0.8806999;0.42706734
37335;;0.48562348;0.4899901;0.48125684
37700;;0.48364088;0.5696024;0.3976794
38066;;0.47277164;0.59444505;0.35109824
38431;;0.52228177;0.70993555;0.334628
38796;;0.42513415;0.53117377;0.3190945
39161;;0.48383972;0.6604497;0.3072298
39527;;0.6121032;0.8043066;0.41989988
39892;;0.5746869;0.7892218;0.3601519
40257;;0.65677655;0.98068064;0.33287242
40622;;0.4990721;0.6896597;0.30848452
40988;;0.66022813;0.9454944;0.37496182
37001;;0.5089659;0.66544247;0.35248935
37366;;0.634869;0.8354158;0.43432218
37731;;0.52825564;0.73557866;0.32093263
38097;;0.52279246;0.71571136;0.3298736
38462;;0.35092646;0.489631;0.21222189
38827;;0.31097007;0.4546646;0.16727556
39192;;0.23719142;0.48965862;-0.015275755
39558;;0.45830214;0.57668453;0.33991972
39923;;0.46726716;0.6179774;0.31655693
40288;;0.52292866;0.67244786;0.3734095
40653;;0.6510514;0.9360946;0.3660082
41019;;0.41492838;0.4125713;0.4172854
37031;;0.6500713;0.8589126;0.44123012
37396;;0.5338277;0.6723138;0.3953416
37761;;0.6459099;0.8139549;0.47786495
38127;;0.63165;0.89132047;0.37197942
38492;;0.553209;0.79305047;0.3133676
38857;;0.5688213;0.7807916;0.35685104
39222;;0.55488116;0.772608;0.33715436
39588;;0.58098936;0.71944505;0.44253367
39953;;0.6340549;0.8800498;0.38805997
40318;;0.68443674;0.9330592;0.43581423
40683;;0.6432208;1.0369042;0.24953729
41049;;0.6012786;0.8243839;0.37817326
37062;;0.4999044;0.60264534;0.39716345
37427;;0.6455559;0.8971733;0.3939385
37792;;0.543684;0.7228313;0.3645367
38158;;0.48621997;0.614794;0.3576459
38523;;0.47178116;0.74611676;0.19744554
38888;;0.57188183;0.77800584;0.36575782
39253;;0.4763779;0.6343427;0.31841314
39619;;0.6333706;0.7398013;0.52693987
39984;;0.5499711;0.80735284;0.2925893
40349;;0.6137471;0.9538071;0.27368718
40714;;0.66086054;0.9265247;0.39519635
41080;;0.7172778;1.1137353;0.32082036
37092;;0.8930489;1.313603;0.47249478
37457;;0.63967174;0.8926391;0.38670433
37822;;0.59194857;0.8083112;0.3755859
38188;;0.7261497;1.1008457;0.35145366
38553;;0.58012205;0.70182;0.4584241
38918;;0.5006901;0.6461057;0.35527453
39283;;0.5630122;0.6934999;0.43252438
39649;;0.5837867;0.7584869;0.40908653
40014;;0.5083473;0.68266064;0.33403394
40379;;0.5590798;0.81120175;0.30695793
40744;;0.5355275;0.81555575;0.2554993
41110;;0.41903135;0.7604999;0.07756283
37123;;0.21021158;0.28827983;0.13214332
37488;;0.2693002;0.46977293;0.068827465
37853;;0.6136748;0.9785003;0.24884936
38219;;0.44805115;0.6419291;0.2541732
38584;;0.43248925;0.6379026;0.22707583
38949;;0.38399753;0.6231087;0.14488634
39314;;0.5340773;0.63575447;0.43240008
39680;;0.45276764;0.638109;0.26742625
40045;;0.5480162;0.6296737;0.4663586
40410;;0.5909558;0.89066494;0.29124668
40775;;0.63220257;0.9606278;0.3037774
41141;;0.4720541;0.66612697;0.2779812
37154;;0.59029907;0.84008974;0.34050846
37519;;0.47127843;0.64479125;0.29776567
37884;;0.446841;0.49197575;0.40170625
38250;;0.528052;0.67809457;0.3780094
38615;;0.5503384;0.57445633;0.52622044
38980;;0.6234883;0.6664386;0.58053803
39345;;0.68074554;0.70080477;0.66068625
39711;;0.6221325;0.72139865;0.52286625
40076;;0.68177086;0.8586218;0.50491995
40441;;0.6202136;0.81467694;0.42575034
40806;;0.7060583;0.79498976;0.61712694
41172;;0.64016175;0.69453776;0.58578575
37184;;0.7106075;0.82424986;0.59696525
37549;;0.7901331;0.94054943;0.6397168
37914;;0.8602274;1.0480418;0.672413
38280;;0.83354694;1.1840972;0.48299664
38645;;0.71491516;0.9395209;0.49030945
39010;;0.6450033;0.8715959;0.41841078
39375;;0.61741793;0.90611607;0.32871988
39741;;0.6146318;0.88130283;0.34796068
40106;;0.5642509;0.7011146;0.4273872
40471;;0.64213544;0.9026661;0.38160473
40836;;0.73456544;1.2115363;0.2575946
41202;;0.4370223;0.62320566;0.2508389
37215;;0.45676905;0.5969355;0.31660256
37580;;0.42912033;0.5093397;0.34890097
37945;;0.5563974;0.810836;0.30195874
38311;;0.60221547;0.830473;0.3739579
38676;;0.44336236;0.6520108;0.23471391
39041;;0.5482127;0.76115644;0.335269
39406;;0.64491206;0.74547964;0.54434454
39772;;0.6510249;0.75032365;0.55172604
40137;;0.53794116;0.72733605;0.3485463
40502;;0.5763366;0.8864073;0.26626584
40867;;0.5112523;0.63469094;0.3878136
41233;;0.49482837;0.79916346;0.19049327
37245;;0.3695542;0.5948458;0.14426261
37610;;0.4647088;0.59859973;0.33081782
37975;;0.4209961;0.52307916;0.31891307
38341;;0.6105002;0.99781984;0.22318058
38706;;0.6589486;0.9409727;0.37692454
39071;;0.629351;0.93979794;0.3189041
39436;;0.56779647;0.86289394;0.272699
39802;;0.6449439;0.8076754;0.4822123
40167;;0.64759123;0.87313384;0.42204857
40532;;0.7321626;0.8834954;0.5808298
40897;;0.7210487;0.9308171;0.5112803
41263;;0.4636831;0.45884886;0.46851736
2013;1;0.6078036;0.72541887;0.49018833
2013;2;0.52651656;0.65938705;0.3936461
2013;3;0.5829417;0.7656609;0.40022257
2013;4;0.57481265;0.7219174;0.4277079
2013;5;0.5568857;0.7716539;0.34211752
2013;6;0.6593197;0.7573328;0.56130666
2013;7;0.58917844;0.694519;0.48383796
2013;8;0.6352067;0.7666993;0.5037141
2013;9;0.7221902;0.7522272;0.6921532
2013;10;0.6503963;0.8430725;0.45772016
2013;11;0.7700114;1.0602105;0.47981232
2013;12;0.60764134;0.80199087;0.41329178
2014;1;0.6695646;0.86913407;0.46999514
2014;2;0.49080652;0.6512126;0.33040047
2014;3;0.694528;1.0571116;0.33194435
2014;4;0.73631227;1.0283018;0.4443227
2014;5;0.73708785;0.87943;0.5947457
2014;6;0.61747456;0.83661574;0.3983333
2014;7;0.5809606;0.8220929;0.3398283
2014;8;0.73377496;0.9978482;0.46970174
2014;9;0.756769;0.9110513;0.6024867
2014;10;0.7423641;0.9868842;0.497844
2014;11;0.63000286;0.8283037;0.431702
2014;12;0.6848145;1.0255418;0.34408724
2015;1;0.7400082;1.0656847;0.41433173
2015;2;0.78175026;1.0635245;0.49997598
2015;3;0.79528373;1.1110917;0.4794757
2015;4;0.70091575;0.9945587;0.40727282
2015;5;0.7309856;1.0156416;0.44632962
2015;6;0.7596305;1.0730667;0.44619417
2015;7;0.7145488;0.9586983;0.47039938
2015;8;0.7991504;1.0664476;0.53185314
2015;9;0.82609314;1.2136781;0.43850815
2015;10;1.0153373;1.271887;0.75878775
2015;11;0.9959859;1.3315372;0.66043454
2015;12;1.0416831;1.4042709;0.6790952
2016;1;1.0877537;1.4935338;0.68197334
2016;2;1.2235882;1.7432089;0.7039676
2016;3;1.1820779;1.6370131;0.7271426
2016;4;1.0296463;1.4060589;0.65323365
2016;5;0.8804874;1.1161622;0.6448125
2016;6;0.77708083;1.1511906;0.40297103
2016;7;0.77772677;1.0588902;0.49656332
2016;8;0.94857633;1.1369348;0.7602179
2016;9;0.8455436;1.2146738;0.47641346
2016;10;0.81902903;1.0219274;0.61613065
2016;11;0.8444866;1.0520233;0.6369499
2016;12;0.77912897;1.030699;0.5275589
2017;1;0.9519715;1.2971936;0.60674936
2017;2;1.0670907;1.3986348;0.7355467
2017;3;1.0645919;1.4145817;0.71460205
2017;4;0.84599763;1.1742365;0.51775867
2017;5;0.7798254;0.8800053;0.67964554
2017;6;0.6575456;0.89722335;0.41786787
2017;7;0.80458516;0.9693145;0.63985586
2017;8;0.81099087;1.051169;0.57081264
2017;9;0.72930163;0.97171855;0.4868847
2017;10;0.80949205;0.98604375;0.6329404
2017;11;0.8058706;1.1078347;0.50390655
2017;12;0.8148281;1.2368069;0.3928493
2018;1;0.7106047;0.99189454;0.42931488
2018;2;0.7957914;1.1438996;0.44768322
2018;3;0.7900751;1.0302682;0.54988194
2018;4;0.8223178;0.95821947;0.6864161
2018;5;0.71316856;0.8651192;0.56121796
2018;6;0.7375257;0.8771809;0.5978706
2018;7;0.7334142;0.8587528;0.60807556
2018;8;0.73473924;0.85923666;0.61024183
2018;9;0.67586756;0.87913394;0.47260123
2018;10;0.8693208;1.1381326;0.60050905
2018;11;0.7447671;0.89353025;0.59600407
2018;12;0.8242562;1.0205723;0.6279401
2019;1;0.7995958;0.98259795;0.61659366
2019;2;0.8442263;0.99620956;0.692243
2019;3;1.0757369;1.3958908;0.75558305
2019;4;0.93880504;1.1804395;0.69717056
2019;5;0.7776251;0.97537446;0.57987577
2019;6;0.80911994;1.1213971;0.4968427
2019;7;0.8571952;1.0511001;0.66329026
2019;8;0.85825413;1.1487134;0.56779486
2019;9;0.8026575;1.1987572;0.4065578
2019;10;0.9556284;1.269105;0.6421518
2019;11;0.9372168;1.10838;0.76605374
2019;12;1.0368102;1.2969561;0.7766641
2020;1;1.0694563;1.4337738;0.705139
2020;2;1.1133685;1.5958972;0.63083994
2020;3;1.0943997;1.5332204;0.6555791
2020;4;1.0626723;1.3384523;0.7868922
2020;5;0.90792704;1.2156622;0.60019183
2020;6;0.8251334;1.1098021;0.5404647
2020;7;0.81607646;1.093349;0.53880394
2020;8;0.80101144;1.1037216;0.4983012
2020;9;0.8670323;1.1662729;0.56779176
2020;10;0.8107299;1.1677216;0.45373827
2020;11;1.0130944;1.4490956;0.57709324
2020;12;0.6926237;1.1017503;0.2834971
2021;1;0.70082587;1.1269088;0.27474293
2021;2;0.56454515;0.86434233;0.26474795
2021;3;0.7262527;1.0232935;0.42921188
2021;4;0.7601092;1.1503804;0.36983803
2021;5;0.7064251;1.0403697;0.3724804
2021;6;0.71322304;1.1113294;0.31511664
2021;7;0.7916223;1.0753362;0.5079084
2021;8;0.79945594;1.0170165;0.5818954
2021;9;0.8674762;1.0672946;0.6676579
2021;10;0.907391;1.2139426;0.6008394
2021;11;0.8536163;1.2119839;0.49524862
2021;12;0.7513281;1.0331954;0.46946084
2022;1;0.7788991;1.115427;0.44237113
2022;2;0.76354825;1.0639321;0.4631644
2022;3;0.88959247;1.2566422;0.5225428
2022;4;0.7703609;1.0759221;0.46479955
2022;5;0.7613267;1.0130725;0.5095809
2022;6;0.8581897;1.0977968;0.61858267
2022;7;0.77835214;1.0022784;0.55442584
2022;8;0.85325915;1.1392368;0.5672815
2022;9;0.79008293;1.1141346;0.4660313
2022;10;0.9288468;1.2654366;0.592257
2022;11;0.674607;1.0207027;0.3285112
2022;12;0.76834446;1.031839;0.5048499
2023;1;0.7755153;1.1230686;0.42796206
